1606457280,522.597,522.597,522.597,522.597,0.2,1
1606457520,523.404,523.404,523.404,523.404,2.00547846,1
1606458060,522.36,522.36,522.36,522.36,0.1,1
1606459500,524.0,524.0,524.0,524.0,5,1
1606460700,522.0,522.0,522.0,522.0,0.02,1
1606461780,520.143,520.143,520.143,520.143,0.1,1
1606463700,515.708,515.708,515.388,515.388,2E+1,5
1606464420,508.212,508.212,508.212,508.212,0.15887067,1
1606464840,507.501,507.501,507.501,507.501,0.0305679,1
1606465560,503.577,503.577,503.577,503.577,0.054,1
1606467000,506.6,506.6,506.6,506.6,0.031,1
1606469340,505.05,505.05,505.05,505.05,5.21461644,1
1606471200,503.301,503.301,503.301,503.301,0.1337,1
1606471320,504.784,504.784,504.784,504.784,0.03591605,1
1606471560,505.739,505.739,505.739,505.739,0.1,1
1606473540,504.587,504.587,504.587,504.587,0.1337,1
1606474740,510.473,510.473,510.473,510.473,2.04368267,1
