time,open,high,low,close,Developing Poc,Developing VA High,Developing VA Low,Volume,Volume MA
2017-06-27T06:00:00Z,2443,2447,2339.2,2352.1,421.05162500000006,471.03575,330.43,22906169,16674395.6
2017-06-27T12:00:00Z,2352.1,2390,2257.7,2347,421.05162500000006,471.03575,330.43,36615531,17924578.85
2017-06-27T18:00:00Z,2347,2549,2325.7,2541.6,421.05162500000006,471.03575,330.43,32154955,19063645.65
2017-06-28T00:00:00Z,2541.6,2550.4,2450,2485.2,421.05162500000006,471.03575,330.43,17253079,19636935.05
2017-06-28T06:00:00Z,2485.2,2545,2465.4,2533.1,421.05162500000006,471.03575,330.43,11667685,19812502.25
2017-06-28T12:00:00Z,2533.1,2575,2512.6,2544.2,421.05162500000006,471.03575,330.43,14749759,20186622.35
2017-06-28T18:00:00Z,2544.2,2594.5,2532.2,2558.3,421.05162500000006,471.03575,330.43,14390215,20429211.6
2017-06-29T00:00:00Z,2558.3,2573.2,2531.1,2542.3,421.05162500000006,471.03575,330.43,8942298,20663124
2017-06-29T06:00:00Z,2542.3,2572,2510.8,2538.7,421.05162500000006,471.03575,330.43,10978705,21055294.3
2017-06-29T12:00:00Z,2538.7,2600.2,2505.7,2591.7,421.05162500000006,471.03575,330.43,13580167,20465306.5
2017-06-29T18:00:00Z,2591.7,2591.7,2520.2,2532.7,421.05162500000006,471.03575,330.43,11730514,19373027.2
2017-06-30T00:00:00Z,2532.7,2553.3,2488.8,2510.9,421.05162500000006,471.03575,330.43,9228616,19180347.3
2017-06-30T06:00:00Z,2510.9,2556.4,2499.1,2544.6,421.05162500000006,471.03575,330.43,7603601,19062518.95
2017-06-30T12:00:00Z,2544.6,2546,2488,2536,421.05162500000006,471.03575,330.43,9402942,18965914.2
2017-06-30T18:00:00Z,2536,2536,2443.5,2453.4,421.05162500000006,471.03575,330.43,12574610,17899658.7
2017-07-01T00:00:00Z,2453.4,2469.8,2407.8,2454.1,421.05162500000006,471.03575,330.43,11358564,17918533.1
2017-07-01T06:00:00Z,2454.1,2497.4,2449.5,2497.2,421.05162500000006,471.03575,330.43,8266414,17156521.65
2017-07-01T12:00:00Z,2497.2,2497.2,2434.4,2449,421.05162500000006,471.03575,330.43,9911730,15582941.95
2017-07-01T18:00:00Z,2449,2453.3,2390,2422.7,421.05162500000006,471.03575,330.43,17856124,14698009.8
2017-07-02T00:00:00Z,2422.7,2443.4,2371.3,2436.5,421.05162500000006,471.03575,330.43,10920369,14604602.35
2017-07-02T06:00:00Z,2436.5,2458.2,2410,2446.2,421.05162500000006,471.03575,330.43,7634246,13841006.2
2017-07-02T12:00:00Z,2446.2,2486.8,2411.9,2482.9,421.05162500000006,471.03575,330.43,9350454,12477752.35
2017-07-02T18:00:00Z,2482.9,2533.9,2478.5,2510.2,421.05162500000006,471.03575,330.43,14040801,11572044.65
2017-07-03T00:00:00Z,2510.2,2514.6,2483,2497.8,421.05162500000006,471.03575,330.43,7707835,11094782.45
2017-07-03T06:00:00Z,2497.8,2511,2478.4,2508.8,421.05162500000006,471.03575,330.43,6193132,10821054.8
2017-07-03T12:00:00Z,2508.8,2599.7,2507.5,2555.4,421.05162500000006,471.03575,330.43,18580567,11012595.2
2017-07-03T18:00:00Z,2555.4,2581.6,2535,2540.5,421.05162500000006,471.03575,330.43,10662398,10826204.35
2017-07-04T00:00:00Z,2540.5,2638.6,2540.1,2624.9,421.05162500000006,471.03575,330.43,10177878,10887983.35
2017-07-04T06:00:00Z,2624.9,2638.9,2589,2615.4,421.05162500000006,471.03575,330.43,7874564,10732776.3
2017-07-04T12:00:00Z,2615.4,2624.7,2553.2,2581.4,421.05162500000006,471.03575,330.43,13714973,10739516.6
2017-07-04T18:00:00Z,2581.4,2608.4,2553.9,2602.2,421.05162500000006,471.03575,330.43,9124408,10609211.3
2017-07-05T00:00:00Z,2602.2,2602.2,2532.3,2563.1,421.05162500000006,471.03575,330.43,9046881,10600124.55
2017-07-05T06:00:00Z,2563.1,2563.8,2532.3,2559.4,421.05162500000006,471.03575,330.43,6093966,10524642.8
2017-07-05T12:00:00Z,2559.4,2596.4,2548.6,2595.4,421.05162500000006,471.03575,330.43,8041375,10456564.45
2017-07-05T18:00:00Z,2595.4,2626.3,2591.8,2603.2,421.05162500000006,471.03575,330.43,8586567,10257162.3
2017-07-06T00:00:00Z,2603.2,2614.5,2575.1,2589.5,421.05162500000006,471.03575,330.43,2593061,9818887.15
2017-07-06T06:00:00Z,2589.5,2618.7,2563,2592.1,421.05162500000006,471.03575,330.43,7647048,9787918.85
2017-07-06T12:00:00Z,2592.1,2600,2577.8,2597.4,421.05162500000006,471.03575,330.43,4080280,9496346.35
2017-07-06T18:00:00Z,2597.4,2613,2586.1,2603.8,421.05162500000006,471.03575,330.43,6788042,8942942.25
2017-07-07T00:00:00Z,2603.8,2608,2560,2582.9,421.05162500000006,471.03575,330.43,6772320,8735539.8
2017-07-07T06:00:00Z,2582.9,2584.9,2528.3,2533.3,421.05162500000006,471.03575,330.43,10112053,8859430.15
2017-07-07T12:00:00Z,2533.3,2548.1,2482.5,2538.1,421.05162500000006,471.03575,330.43,16240539,9203934.4
2017-07-07T18:00:00Z,2538.1,2538.2,2473,2505.1,421.05162500000006,471.03575,330.43,14523033,9228046
2017-07-08T00:00:00Z,2505.1,2522.9,2467.4,2507.6,421.05162500000006,471.03575,330.43,12299022,9457605.35
2017-07-08T06:00:00Z,2507.6,2523.9,2484.3,2506.8,421.05162500000006,471.03575,330.43,7304983,9513197.9
2017-07-08T12:00:00Z,2506.8,2542.6,2506.8,2514.9,421.05162500000006,471.03575,330.43,8513960,9009867.55
2017-07-08T18:00:00Z,2514.9,2558,2513.2,2554.4,421.05162500000006,471.03575,330.43,7897383,8871616.8
2017-07-09T00:00:00Z,2554.4,2564,2538.4,2546.9,421.05162500000006,471.03575,330.43,5170595,8621252.65
2017-07-09T06:00:00Z,2546.9,2549.2,2515,2541,421.05162500000006,471.03575,330.43,5649356,8509992.25
2017-07-09T12:00:00Z,2541,2565.7,2526.2,2551,421.05162500000006,471.03575,330.43,6314132,8139950.2
2017-07-09T18:00:00Z,2551,2555.3,2498.3,2506.5,421.05162500000006,471.03575,330.43,9842398,8175849.7
2017-07-10T00:00:00Z,2506.5,2521,2491.7,2509.8,421.05162500000006,471.03575,330.43,6468657,8046938.5
2017-07-10T06:00:00Z,2509.8,2521.9,2471.7,2485.1,421.05162500000006,471.03575,330.43,6428540,8063667.2
2017-07-10T12:00:00Z,2485.1,2495,2363.3,2420.2,421.05162500000006,471.03575,330.43,38992301,9611213.5
2017-07-10T18:00:00Z,2420.2,2434,2271,2335.2,421.05162500000006,471.03575,330.43,42926732,11328221.75
2017-07-11T00:00:00Z,2335.2,2373,2288.7,2314.8,421.05162500000006,471.03575,330.43,20922720,12244704.7
2017-07-11T06:00:00Z,2314.8,2370.1,2241.9,2350.4,421.05162500000006,471.03575,330.43,25594371,13142070.85
2017-07-11T12:00:00Z,2350.4,2397.8,2331.5,2353.2,421.05162500000006,471.03575,330.43,17565939,13816353.8
2017-07-11T18:00:00Z,2353.2,2357.9,2299.9,2304.8,421.05162500000006,471.03575,330.43,16980796,14325991.5
2017-07-12T00:00:00Z,2304.8,2323.4,2231.8,2305.5,421.05162500000006,471.03575,330.43,31089688,15541859.9
2017-07-12T06:00:00Z,2305.5,2373,2296.3,2364.1,421.05162500000006,471.03575,330.43,15839422,15828228.35
2017-07-12T12:00:00Z,2364.1,2408.4,2334.4,2394.3,421.05162500000006,471.03575,330.43,16663318,15849367.3
2017-07-12T18:00:00Z,2394.3,2406.1,2352,2386.8,421.05162500000006,471.03575,330.43,16282197,15937325.5
2017-07-13T00:00:00Z,2386.8,2421,2371.1,2381.5,421.05162500000006,471.03575,330.43,10826207,15863684.75
2017-07-13T06:00:00Z,2381.5,2388.8,2357.3,2387.3,421.05162500000006,471.03575,330.43,7654771,15881174.15
2017-07-13T12:00:00Z,2387.3,2394,2311,2322.4,421.05162500000006,471.03575,330.43,13373784,16124165.35
2017-07-13T18:00:00Z,2322.4,2349.8,2310.6,2338.1,421.05162500000006,471.03575,330.43,10711303,16264861.35
2017-07-14T00:00:00Z,2338.1,2350.5,2302.6,2323.1,421.05162500000006,471.03575,330.43,8530813,16432872.25
2017-07-14T06:00:00Z,2323.1,2354.8,2317.6,2323.1,421.05162500000006,471.03575,330.43,9767008,16638754.85
2017-07-14T12:00:00Z,2323.1,2323.3,2161.9,2202.3,421.05162500000006,471.03575,330.43,36751625,18160629.5
2017-07-14T18:00:00Z,2202.3,2230,2135.5,2208.4,421.05162500000006,471.03575,330.43,30086939,19172856.55
2017-07-15T00:00:00Z,2208.4,2221.5,2070,2089.9,421.05162500000006,471.03575,330.43,32904677,20494657.55
2017-07-15T06:00:00Z,2089.9,2121.1,2030.2,2059.5,421.05162500000006,471.03575,330.43,27418758,21544168.45
2017-07-15T12:00:00Z,2059.5,2115,1979,2079,421.05162500000006,471.03575,330.43,47438637,21966485.25
2017-07-15T18:00:00Z,2079,2101.4,1970.5,1974,421.05162500000006,471.03575,330.43,28602205,21250258.9
2017-07-16T00:00:00Z,1974,2047.2,1951.7,1992.1,421.05162500000006,471.03575,330.43,25269221,21467583.95
2017-07-16T06:00:00Z,1992.1,1997.9,1860.4,1874.1,421.05162500000006,471.03575,330.43,37775705,22076650.65
2017-07-16T12:00:00Z,1874.1,1960,1810,1932.3,421.05162500000006,471.03575,330.43,57169811,24056844.25
2017-07-16T18:00:00Z,1932.3,1958.2,1853.7,1924.5,421.05162500000006,471.03575,330.43,35467081,24981158.5
2017-07-17T00:00:00Z,1924.5,1992.2,1910,1989.3,421.05162500000006,471.03575,330.43,22921390,24572743.6
2017-07-17T06:00:00Z,1989.3,2087.8,1988.1,2002,421.05162500000006,471.03575,330.43,27380342,25149789.6
2017-07-17T12:00:00Z,2002,2145.9,1979.2,2127.2,421.05162500000006,471.03575,330.43,37890052,26211126.3
2017-07-17T18:00:00Z,2127.2,2226.4,2112.6,2223.5,421.05162500000006,471.03575,330.43,33358161,27064924.5
2017-07-18T00:00:00Z,2223.5,2256,2150,2235,421.05162500000006,471.03575,330.43,33605152,28203871.75
2017-07-18T06:00:00Z,2235,2321.1,2215.8,2295.1,421.05162500000006,471.03575,330.43,36350245,29638645.45
2017-07-18T12:00:00Z,2295.1,2362.7,2277.7,2324.7,421.05162500000006,471.03575,330.43,44847285,31212320.5
2017-07-18T18:00:00Z,2324.7,2387,2255,2303,421.05162500000006,471.03575,330.43,41309196,32742215.15
2017-07-19T00:00:00Z,2303,2349,2240,2345.6,421.05162500000006,471.03575,330.43,25447515,33588050.25
2017-07-19T06:00:00Z,2345.6,2398.9,2328.1,2342.4,421.05162500000006,471.03575,330.43,25123500,34355874.85
2017-07-19T12:00:00Z,2342.4,2358.2,2265.4,2277.4,421.05162500000006,471.03575,330.43,36753338,34355960.5
2017-07-19T18:00:00Z,2277.4,2288.8,2220,2262.1,421.05162500000006,471.03575,330.43,34626582,34582942.65
2017-07-20T00:00:00Z,2262.1,2353.1,2261,2351,421.05162500000006,471.03575,330.43,18782537,33876835.65
2017-07-20T06:00:00Z,2351,2482.7,2298,2470.4,421.05162500000006,471.03575,330.43,33361974,34173996.45
2017-07-20T12:00:00Z,2470.4,2686.4,2452,2606.1,421.05162500000006,471.03575,330.43,110605542,37332341.7
2017-07-20T18:00:00Z,2606.1,2959.2,2567,2883.1,421.05162500000006,471.03575,330.43,109693430,41386902.95
2017-07-21T00:00:00Z,2883.1,2888,2650,2802.7,421.05162500000006,471.03575,330.43,80011891,44124036.45
2017-07-21T06:00:00Z,2802.7,2808,2665,2757.6,421.05162500000006,471.03575,330.43,41291981,44299850.25
2017-07-21T12:00:00Z,2757.6,2812.6,2677,2685,421.05162500000006,471.03575,330.43,38644119,43373565.65
2017-07-21T18:00:00Z,2685,2733.9,2610,2666,421.05162500000006,471.03575,330.43,40123327,43606377.95
2017-07-22T00:00:00Z,2666,2757.8,2644.2,2748,421.05162500000006,471.03575,330.43,22315217,43576069.3
2017-07-22T06:00:00Z,2748,2906,2740.3,2833.4,421.05162500000006,471.03575,330.43,53390096,44876557
2017-07-22T12:00:00Z,2833.4,2858.7,2728,2840.7,421.05162500000006,471.03575,330.43,50234747,45493791.75
2017-07-22T18:00:00Z,2840.7,2853.4,2773.9,2833.2,421.05162500000006,471.03575,330.43,32011644,45426465.9
2017-07-23T00:00:00Z,2833.2,2866.3,2723.7,2780.1,421.05162500000006,471.03575,330.43,40470224,45769719.5
2017-07-23T06:00:00Z,2780.1,2801.8,2650,2688.1,421.05162500000006,471.03575,330.43,35699826,45737198.55
2017-07-23T12:00:00Z,2688.1,2824,2674,2771,421.05162500000006,471.03575,330.43,40356266,45512647.6
2017-07-23T18:00:00Z,2771,2809.7,2716.4,2752.8,421.05162500000006,471.03575,330.43,24421925,44668284.05
2017-07-24T00:00:00Z,2752.8,2783.9,2704.3,2715.4,421.05162500000006,471.03575,330.43,18285358,44310176.2
2017-07-24T06:00:00Z,2715.4,2779.5,2713.1,2763.9,421.05162500000006,471.03575,330.43,16844686,43896235.5
2017-07-24T12:00:00Z,2763.9,2817,2730,2735.1,421.05162500000006,471.03575,330.43,38976187,44007377.95
2017-07-24T18:00:00Z,2735.1,2784.5,2722.8,2764.4,421.05162500000006,471.03575,330.43,17391633,43145630.5
2017-07-25T00:00:00Z,2764.4,2788.4,2748.8,2769.9,421.05162500000006,471.03575,330.43,10934932,42753250.25
2017-07-25T06:00:00Z,2769.9,2787.2,2535.2,2570.8,421.05162500000006,471.03575,330.43,85929080,45381605.55
2017-07-25T12:00:00Z,2570.8,2602.4,2507.5,2553.2,421.05162500000006,471.03575,330.43,63484313,43025544.1
2017-07-25T18:00:00Z,2553.2,2570.4,2438.4,2559.6,421.05162500000006,471.03575,330.43,69365691,41009157.15
2017-07-26T00:00:00Z,2559.6,2609.9,2430.3,2461.8,421.05162500000006,471.03575,330.43,39304531,38973789.15
2017-07-26T06:00:00Z,2461.8,2556.6,2421,2540.1,421.05162500000006,471.03575,330.43,32610550,38539717.6
2017-07-26T12:00:00Z,2540.1,2571.9,2391.2,2462.8,421.05162500000006,471.03575,330.43,55711377,39393080.5
2017-07-26T18:00:00Z,2462.8,2535,2447.6,2530.2,421.05162500000006,471.03575,330.43,29005110,38837169.65
2017-07-27T00:00:00Z,2530.2,2580,2512.6,2568.9,421.05162500000006,471.03575,330.43,20760900,38759453.8
2017-07-27T06:00:00Z,2568.9,2590,2521.9,2566.8,421.05162500000006,471.03575,330.43,19394310,37059664.5
2017-07-27T12:00:00Z,2566.8,2577.9,2518.1,2572.7,421.05162500000006,471.03575,330.43,28101004,35952977.35
2017-07-27T18:00:00Z,2572.7,2685.1,2540.1,2662.3,421.05162500000006,471.03575,330.43,36629604,36183875.35
2017-07-28T00:00:00Z,2662.3,2730,2654.5,2684.8,421.05162500000006,471.03575,330.43,26321158,35476422.05
2017-07-28T06:00:00Z,2684.8,2828,2671.9,2820.1,421.05162500000006,471.03575,330.43,41076129,35745237.2
2017-07-28T12:00:00Z,2820.1,2820.1,2713.4,2764.9,421.05162500000006,471.03575,330.43,48134829,36134165.35
2017-07-28T18:00:00Z,2764.9,2808.1,2723.6,2782,421.05162500000006,471.03575,330.43,26521849,36239161.55
2017-07-29T00:00:00Z,2782,2784.7,2654.9,2728,421.05162500000006,471.03575,330.43,31942548,36922021.05
2017-07-29T06:00:00Z,2728,2758,2660,2668.6,421.05162500000006,471.03575,330.43,28240339,37491803.7
2017-07-29T12:00:00Z,2668.6,2719.1,2660,2702.1,421.05162500000006,471.03575,330.43,19916445,36538816.6
2017-07-29T18:00:00Z,2702.1,2751.9,2658.7,2692.5,421.05162500000006,471.03575,330.43,31051045,37221787.2
2017-07-30T00:00:00Z,2692.5,2721.9,2556.2,2623.5,421.05162500000006,471.03575,330.43,23761668,37863124
2017-07-30T06:00:00Z,2623.5,2648.3,2563.8,2640.2,421.05162500000006,471.03575,330.43,24748354,34804087.7
2017-07-30T12:00:00Z,2640.2,2721.5,2640.1,2702.1,421.05162500000006,471.03575,330.43,20009263,32630335.2
2017-07-30T18:00:00Z,2702.1,2747,2695.2,2730.4,421.05162500000006,471.03575,330.43,17746584,30049379.85
2017-07-31T00:00:00Z,2730.4,2732.5,2684.7,2720,421.05162500000006,471.03575,330.43,10678142,28618060.4
2017-07-31T06:00:00Z,2720,2780,2685.6,2780,421.05162500000006,471.03575,330.43,19355362,27955301
2017-07-31T12:00:00Z,2780,2803,2740,2771.4,421.05162500000006,471.03575,330.43,25803466,26459905.45
2017-07-31T18:00:00Z,2771.4,2891,2771.4,2851.1,421.05162500000006,471.03575,330.43,45509971,27285148.5
2017-08-01T00:00:00Z,2851.1,2913.1,2815.1,2884.3,421.05162500000006,471.03575,330.43,23763924,27435299.7
2017-08-01T06:00:00Z,2884.3,2892.5,2602,2689.9,421.05162500000006,471.03575,330.43,78442245,30387696.45
2017-08-01T12:00:00Z,2689.9,2749,2601.2,2730.3,421.05162500000006,471.03575,330.43,51211811,31543236.8
2017-08-01T18:00:00Z,2730.3,2792.1,2698.1,2730.1,421.05162500000006,471.03575,330.43,20401238,30731818.5
2017-08-02T00:00:00Z,2730.1,2766.6,2680,2735,421.05162500000006,471.03575,330.43,18056431,30318582.15
2017-08-02T06:00:00Z,2735,2755,2705.9,2749.1,421.05162500000006,471.03575,330.43,13179650,28923758.2
2017-08-02T12:00:00Z,2749.1,2757.8,2649,2705.4,421.05162500000006,471.03575,330.43,26774857,27855759.6
2017-08-02T18:00:00Z,2705.4,2721.3,2633.7,2706.9,421.05162500000006,471.03575,330.43,23454006,27702367.45
2017-08-03T00:00:00Z,2706.9,2727.4,2699.3,2713.8,421.05162500000006,471.03575,330.43,8357160,26523098.05
2017-08-03T06:00:00Z,2713.8,2750,2706.9,2736,421.05162500000006,471.03575,330.43,11636408,25692901.5
2017-08-03T12:00:00Z,2736,2764.2,2722,2751.9,421.05162500000006,471.03575,330.43,12267131,25310435.8
2017-08-03T18:00:00Z,2751.9,2805.8,2751.3,2787.7,421.05162500000006,471.03575,330.43,18969944,24706380.75
2017-08-04T00:00:00Z,2787.7,2797,2760.6,2787.1,421.05162500000006,471.03575,330.43,12789573,24157776
2017-08-04T06:00:00Z,2787.1,2874.3,2771.2,2842.9,421.05162500000006,471.03575,330.43,27849144,24312815.5
2017-08-04T12:00:00Z,2842.9,2875.1,2831.8,2849.5,421.05162500000006,471.03575,330.43,17883425,24206523.6
2017-08-04T18:00:00Z,2849.5,2870.2,2826.8,2854.9,421.05162500000006,471.03575,330.43,14662653,24052327.05
2017-08-05T00:00:00Z,2854.9,3245.8,2848.2,3122.3,421.05162500000006,471.03575,330.43,91607612,28098800.55
2017-08-05T06:00:00Z,3122.3,3245,3119.6,3135.9,421.05162500000006,471.03575,330.43,46458428,29453953.85
2017-08-05T12:00:00Z,3135.9,3341.6,3135.9,3309.2,421.05162500000006,471.03575,330.43,58288377,31078199.4
2017-08-05T18:00:00Z,3309.2,3320,3164,3257.8,421.05162500000006,471.03575,330.43,52786221,31442011.9
2017-08-06T00:00:00Z,3257.8,3305,3179,3203.7,421.05162500000006,471.03575,330.43,34038257,31955728.55
2017-08-06T06:00:00Z,3203.7,3225.1,3142.8,3164.8,421.05162500000006,471.03575,330.43,31328566,29600044.6
2017-08-06T12:00:00Z,3164.8,3296.7,3164.8,3267.2,421.05162500000006,471.03575,330.43,37781022,28928505.15
2017-08-06T18:00:00Z,3267.2,3285,3208.1,3221.8,421.05162500000006,471.03575,330.43,31126002,29464743.35
2017-08-07T00:00:00Z,3221.8,3254.1,3180.7,3253.1,421.05162500000006,471.03575,330.43,21069470,29615395.3
2017-08-07T06:00:00Z,3253.1,3392.2,3228,3363.2,421.05162500000006,471.03575,330.43,37277696,30820297.6
2017-08-07T12:00:00Z,3363.2,3442,3331,3350.8,421.05162500000006,471.03575,330.43,55538629,32258486.2
2017-08-07T18:00:00Z,3350.8,3409.7,3333.6,3395,421.05162500000006,471.03575,330.43,21659751,32168773.45
2017-08-08T00:00:00Z,3395,3480,3350,3428,421.05162500000006,471.03575,330.43,50842529,34293041.9
2017-08-08T06:00:00Z,3428,3486.7,3402,3443.4,421.05162500000006,471.03575,330.43,36455768,35534009.9
2017-08-08T12:00:00Z,3443.4,3462,3328,3380.2,421.05162500000006,471.03575,330.43,43872298,37114268.25
2017-08-08T18:00:00Z,3380.2,3470,3354.8,3422.1,421.05162500000006,471.03575,330.43,49461920,38638867.05
2017-08-09T00:00:00Z,3422.1,3430.2,3341,3380,421.05162500000006,471.03575,330.43,31138975,39556337.15
2017-08-09T06:00:00Z,3380,3419,3220,3305.7,421.05162500000006,471.03575,330.43,54383208,40883040.35
2017-08-09T12:00:00Z,3305.7,3330,3230,3327.1,421.05162500000006,471.03575,330.43,44170862,42197412.2
2017-08-09T18:00:00Z,3327.1,3380.4,3290.2,3341.2,421.05162500000006,471.03575,330.43,30133326,42970945.85
2017-08-10T00:00:00Z,3341.2,3364,3307.5,3363.8,421.05162500000006,471.03575,330.43,12264626,39003796.55
2017-08-10T06:00:00Z,3363.8,3426.1,3350.2,3396.2,421.05162500000006,471.03575,330.43,25785556,37970152.95
2017-08-10T12:00:00Z,3396.2,3443.9,3375.2,3422.3,421.05162500000006,471.03575,330.43,23585851,36235026.65
2017-08-10T18:00:00Z,3422.3,3441.9,3380,3412.2,421.05162500000006,471.03575,330.43,27416914,34966561.3
2017-08-11T00:00:00Z,3412.2,3506,3393.4,3483.8,421.05162500000006,471.03575,330.43,22745883,34401942.6
2017-08-11T06:00:00Z,3483.8,3514.9,3462.5,3508.6,421.05162500000006,471.03575,330.43,31165679,34393798.25
2017-08-11T12:00:00Z,3508.6,3558,3501.9,3538.3,421.05162500000006,471.03575,330.43,37013904,34355442.35
2017-08-11T18:00:00Z,3538.3,3718.6,3526.6,3651.8,421.05162500000006,471.03575,330.43,54277702,35513027.35
2017-08-12T00:00:00Z,3651.8,3732,3603.7,3718.7,421.05162500000006,471.03575,330.43,37494680,36334287.85
2017-08-12T06:00:00Z,3718.7,3824.3,3691.7,3783.8,421.05162500000006,471.03575,330.43,62657180,37603262.05
2017-08-12T12:00:00Z,3783.8,3987.6,3733,3875.5,421.05162500000006,471.03575,330.43,95735703,39613115.75
2017-08-12T18:00:00Z,3875.5,3943.4,3740,3874.4,421.05162500000006,471.03575,330.43,68573928,41958824.6
2017-08-13T00:00:00Z,3874.4,4150,3870.7,4021.6,421.05162500000006,471.03575,330.43,107630015,44798198.9
2017-08-13T06:00:00Z,4021.6,4215.1,3932.7,4010,421.05162500000006,471.03575,330.43,107409023,48345861.65
2017-08-13T12:00:00Z,4010,4098.6,3842,4004.1,421.05162500000006,471.03575,330.43,90500379,50677265.7
2017-08-13T18:00:00Z,4004.1,4145,3950,4077.9,421.05162500000006,471.03575,330.43,69616306,51684985
2017-08-14T00:00:00Z,4077.9,4115,3960.3,4020.2,421.05162500000006,471.03575,330.43,42999917,52278032.1
2017-08-14T06:00:00Z,4020.2,4247.1,4020.2,4156.8,421.05162500000006,471.03575,330.43,59270732,52522408.3
2017-08-14T12:00:00Z,4156.8,4340,4131.5,4281,421.05162500000006,471.03575,330.43,102938293,55460779.85
2017-08-14T18:00:00Z,4281,4353,4200,4328.5,421.05162500000006,471.03575,330.43,64070979,57157662.5
2017-08-15T00:00:00Z,4328.5,4440,4323.5,4373.2,421.05162500000006,471.03575,330.43,77022713,60395566.85
2017-08-15T06:00:00Z,4373.2,4373.2,3950.2,4121.4,421.05162500000006,471.03575,330.43,138134532,66013015.65
2017-08-15T12:00:00Z,4121.4,4150.8,3834.6,4096.8,421.05162500000006,471.03575,330.43,135177596,71592602.9
2017-08-15T18:00:00Z,4096.8,4220,3999.7,4158.1,421.05162500000006,471.03575,330.43,80036468,74223580.6
2017-08-16T00:00:00Z,4158.1,4208,3940.9,3985.6,421.05162500000006,471.03575,330.43,67886086,76480590.75
2017-08-16T06:00:00Z,3985.6,4177,3917,4060,421.05162500000006,471.03575,330.43,57279541,77786283.85
2017-08-16T12:00:00Z,4060,4382.4,4002.9,4281,421.05162500000006,471.03575,330.43,94614064,80666291.85
2017-08-16T18:00:00Z,4281,4415,4251,4402.3,421.05162500000006,471.03575,330.43,54614415,80683127.5
2017-08-17T00:00:00Z,4402.3,4422.6,4210,4315,421.05162500000006,471.03575,330.43,74812768,82549031.9
2017-08-17T06:00:00Z,4315,4498,4285.3,4415.3,421.05162500000006,471.03575,330.43,66327089,82732527.35
2017-08-17T12:00:00Z,4415.3,4489.5,4228,4259.4,421.05162500000006,471.03575,330.43,100485180,82970001.2
2017-08-17T18:00:00Z,4259.4,4363.9,4170,4278.3,421.05162500000006,471.03575,330.43,74592167,83270913.15
2017-08-18T00:00:00Z,4278.3,4327.5,4163,4294.2,421.05162500000006,471.03575,330.43,43788159,80078820.35
2017-08-18T06:00:00Z,4294.2,4368.3,4241.6,4316.2,421.05162500000006,471.03575,330.43,35714814,76494109.9
2017-08-18T12:00:00Z,4316.2,4350,4117.3,4188.8,421.05162500000006,471.03575,330.43,74247910,75681486.45
2017-08-18T18:00:00Z,4188.8,4200,3941.9,4101.1,421.05162500000006,471.03575,330.43,101142989,77257820.6
2017-08-19T00:00:00Z,4101.1,4183,4040.1,4063,421.05162500000006,471.03575,330.43,32418802,76728764.85
2017-08-19T06:00:00Z,4063,4110,3933,3986.5,421.05162500000006,471.03575,330.43,64668136,76998635.05
2017-08-19T12:00:00Z,3986.5,4150.2,3964.9,4052.2,421.05162500000006,471.03575,330.43,64093299,75056385.35
2017-08-19T18:00:00Z,4052.2,4179.4,4047.5,4131.1,421.05162500000006,471.03575,330.43,34404266,73573049.7
2017-08-20T00:00:00Z,4131.1,4145.7,4033.3,4078.9,421.05162500000006,471.03575,330.43,30655554,71254691.75
2017-08-20T06:00:00Z,4078.9,4144.3,4023,4066.3,421.05162500000006,471.03575,330.43,31521893,65924059.8
2017-08-20T12:00:00Z,4066.3,4110,4031.7,4084.8,421.05162500000006,471.03575,330.43,34068870,60868623.5
2017-08-20T18:00:00Z,4084.8,4164,4014.5,4049.4,421.05162500000006,471.03575,330.43,38673046,58800452.4
2017-08-21T00:00:00Z,4049.4,4087.4,3997.9,4011.6,421.05162500000006,471.03575,330.43,23028672,56557581.7
2017-08-21T06:00:00Z,4011.6,4076,3951,4042.7,421.05162500000006,471.03575,330.43,40069074,55697058.35
2017-08-21T12:00:00Z,4042.7,4055,3981.6,4003.4,421.05162500000006,471.03575,330.43,29625813,52447645.8
2017-08-21T18:00:00Z,4003.4,4049.7,3962,3998.1,421.05162500000006,471.03575,330.43,27408728,51087361.45
2017-08-22T00:00:00Z,3998.1,3998.7,3550,3740.1,421.05162500000006,471.03575,330.43,117024918,53197968.95
2017-08-22T06:00:00Z,3740.1,3939.1,3738.9,3898.8,421.05162500000006,471.03575,330.43,56287048,52695966.9
2017-08-22T12:00:00Z,3898.8,4033.6,3864.1,4015,421.05162500000006,471.03575,330.43,46533159,49998365.85
2017-08-22T18:00:00Z,4015,4187.3,4011.2,4101.6,421.05162500000006,471.03575,330.43,58947522,49216133.6
2017-08-23T00:00:00Z,4101.6,4165.2,4060,4084.4,421.05162500000006,471.03575,330.43,26677918,48360621.55
2017-08-23T06:00:00Z,4084.4,4259.9,4075.7,4231,421.05162500000006,471.03575,330.43,35228334,48336297.55
2017-08-23T12:00:00Z,4231,4259.7,4157.7,4180.6,421.05162500000006,471.03575,330.43,41876079,46717706
2017-08-23T18:00:00Z,4180.6,4199.8,4050,4138,421.05162500000006,471.03575,330.43,53812654,44351189.25
2017-08-24T00:00:00Z,4138,4225,4085.8,4143.1,421.05162500000006,471.03575,330.43,38982225,44679360.4
